object,method,lights,status,mae_deg,median_deg,p90_deg,p95_deg,runtime_sec,runtime_iqr_sec,runtime_std_sec,runtime_measured_runs,runtime_source,runtime_caveat,peak_gpu_memory_mb,gpu_memory_exceeds_physical,delta_mae_vs_l2_deg,relative_improvement_vs_l2_pct,valid_pixel_count,device,gpu_name,gpu_total_memory_mb,error,image_indices_zero_based,image_names,light_geometry,intensity_normalization,method_input_preprocessing,source_mask_pixel_count,invalid_gt_pixels_excluded,inference_seed,output_dir,normal_est_npy,normal_est_rgb_png,normal_gt_rgb_png,angular_error_npy,angular_error_heatmap_png,height_map_npy,height_map_png,mesh_vtk,mesh_png,baseline_status,accuracy_pass_single_run_sec,runtime_scope,runtime_protocol,runtime_median_sec,runtime_min_sec,runtime_max_sec,runtime_runs_sec,end_to_end_sec,end_to_end_median_sec,end_to_end_min_sec,end_to_end_max_sec,end_to_end_std_sec,end_to_end_iqr_sec,end_to_end_runs_sec,runtime_warmup_runs,repeat_outputs_identical,mae_deg_std_over_runs,runtime_pass_mae_deg,runtime_pass_mae_matches,baseline_mae_deg,baseline_delta_deg,baseline_ratio,baseline_source_url,baseline_notes,oom_note,replaced_record_status,replaced_record_error_excerpt,replacement_reason,replacement_source,runtime_caveat_evidence
goblet,ps_fcn,4,ok,11.94529952837335,9.804318897807745,22.24926802356249,27.47867441994932,,,,,not_measured,,428.04052734375,False,-9.032984447216311,43.0587385399449,26193,cuda,NVIDIA GeForce RTX 3050 Ti Laptop GPU,4095.5,,"[91,7,43,48]","[""092.png"",""008.png"",""044.png"",""049.png""]","{""rank"":3,""condition_number"":2.833965459204653,""azimuth_deg"":[-5.088325733628592,94.50714618194205,-175.67097454722585,-83.21439821846897],""elevation_deg"":[53.385608365342904,65.32938701456722,52.7403837744209,63.7811457273587],""directions"":[[0.5940760859484805,-0.05289787063907527,0.80266768926249],[-0.03280080789384777,0.416110248921648,0.9087223821079103],[-0.6037003048687309,-0.04570002307851748,0.7959004019298045],[0.05220075848253117,-0.43870637444993144,0.8971130351471017]],""indices_zero_based"":[91,7,43,48],""cardinal_target_order"":[""right"",""front"",""left"",""back""],""cardinal_target_azimuth_deg"":[0.0,90.0,180.0,-90.0]}",per_channel_calibrated,"per-channel light-intensity correction, upstream [0,1] PS-FCN input scale",26193,0,42,outputs\photometric_stereo\matrix_accuracy\ps_fcn\goblet\lights_004\ps_fcn,outputs\photometric_stereo\matrix_accuracy\ps_fcn\goblet\lights_004\ps_fcn\normal_est.npy,outputs\photometric_stereo\matrix_accuracy\ps_fcn\goblet\lights_004\ps_fcn\normal_est_rgb.png,outputs\photometric_stereo\matrix_accuracy\ps_fcn\goblet\lights_004\ps_fcn\normal_gt_rgb.png,outputs\photometric_stereo\matrix_accuracy\ps_fcn\goblet\lights_004\ps_fcn\angular_error.npy,outputs\photometric_stereo\matrix_accuracy\ps_fcn\goblet\lights_004\ps_fcn\angular_error_heatmap.png,outputs\photometric_stereo\matrix_accuracy\ps_fcn\goblet\lights_004\ps_fcn\height_map.npy,outputs\photometric_stereo\matrix_accuracy\ps_fcn\goblet\lights_004\ps_fcn\height_map.png,outputs\photometric_stereo\matrix_accuracy\ps_fcn\goblet\lights_004\ps_fcn\mesh.vtk,outputs\photometric_stereo\matrix_accuracy\ps_fcn\goblet\lights_004\ps_fcn\mesh.png,,0.12990069994702935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goblet,sdm_unips,4,ok,8.516768992820213,6.38876220332721,15.128338573716487,21.162137205071097,,,,,not_measured,,1392.0654296875,False,-12.46151498276945,59.40197490542921,26193,cuda,NVIDIA GeForce RTX 3050 Ti Laptop GPU,4095.5,,"[91,7,43,48]","[""092.png"",""008.png"",""044.png"",""049.png""]","{""rank"":3,""condition_number"":2.833965459204653,""azimuth_deg"":[-5.088325733628592,94.50714618194205,-175.67097454722585,-83.21439821846897],""elevation_deg"":[53.385608365342904,65.32938701456722,52.7403837744209,63.7811457273587],""directions"":[[0.5940760859484805,-0.05289787063907527,0.80266768926249],[-0.03280080789384777,0.416110248921648,0.9087223821079103],[-0.6037003048687309,-0.04570002307851748,0.7959004019298045],[0.05220075848253117,-0.43870637444993144,0.8971130351471017]],""indices_zero_based"":[91,7,43,48],""cardinal_target_order"":[""right"",""front"",""left"",""back""],""cardinal_target_azimuth_deg"":[0.0,90.0,180.0,-90.0]}",per_channel_calibrated,"raw RGB [0,1], upstream per-image normalization; calibrated directions ignored",26193,0,42,outputs\photometric_stereo\matrix_accuracy\sdm_unips\goblet\lights_004\sdm_unips,outputs\photometric_stereo\matrix_accuracy\sdm_unips\goblet\lights_004\sdm_unips\normal_est.npy,outputs\photometric_stereo\matrix_accuracy\sdm_unips\goblet\lights_004\sdm_unips\normal_est_rgb.png,outputs\photometric_stereo\matrix_accuracy\sdm_unips\goblet\lights_004\sdm_unips\normal_gt_rgb.png,outputs\photometric_stereo\matrix_accuracy\sdm_unips\goblet\lights_004\sdm_unips\angular_error.npy,outputs\photometric_stereo\matrix_accuracy\sdm_unips\goblet\lights_004\sdm_unips\angular_error_heatmap.png,outputs\photometric_stereo\matrix_accuracy\sdm_unips\goblet\lights_004\sdm_unips\height_map.npy,outputs\photometric_stereo\matrix_accuracy\sdm_unips\goblet\lights_004\sdm_unips\height_map.png,outputs\photometric_stereo\matrix_accuracy\sdm_unips\goblet\lights_004\sdm_unips\mesh.vtk,outputs\photometric_stereo\matrix_accuracy\sdm_unips\goblet\lights_004\sdm_unips\mesh.png,,4.299138000002131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harvest,l2,4,ok,31.672317543372856,25.85482400106782,65.27391372269078,85.4500711336443,0.02966500003822148,0.000232299993513152,0.0002332486640405357,3,runtime_pass,,0.0,False,0.0,0.0,57342,cpu,NVIDIA GeForce RTX 3050 Ti Laptop GPU,4095.5,,"[91,7,43,48]","[""092.png"",""008.png"",""044.png"",""049.png""]","{""rank"":3,""condition_number"":2.833965459204653,""azimuth_deg"":[-5.088325733628592,94.50714618194205,-175.67097454722585,-83.21439821846897],""elevation_deg"":[53.385608365342904,65.32938701456722,52.7403837744209,63.7811457273587],""directions"":[[0.5940760859484805,-0.05289787063907527,0.80266768926249],[-0.03280080789384777,0.416110248921648,0.9087223821079103],[-0.6037003048687309,-0.04570002307851748,0.7959004019298045],[0.05220075848253117,-0.43870637444993144,0.8971130351471017]],""indices_zero_based"":[91,7,43,48],""cardinal_target_order"":[""right"",""front"",""left"",""back""],""cardinal_target_azimuth_deg"":[0.0,90.0,180.0,-90.0]}",per_channel_calibrated,"per-channel light-intensity correction, RGB mean",57342,0,42,outputs\photometric_stereo\matrix_accuracy\l2\harvest\lights_004\l2,outputs\photometric_stereo\matrix_accuracy\l2\harvest\lights_004\l2\normal_est.npy,outputs\photometric_stereo\matrix_accuracy\l2\harvest\lights_004\l2\normal_est_rgb.png,outputs\photometric_stereo\matrix_accuracy\l2\harvest\lights_004\l2\normal_gt_rgb.png,outputs\photometric_stereo\matrix_accuracy\l2\harvest\lights_004\l2\angular_error.npy,outputs\photometric_stereo\matrix_accuracy\l2\harvest\lights_004\l2\angular_error_heatmap.png,outputs\photometric_stereo\matrix_accuracy\l2\harvest\lights_004\l2\height_map.npy,outputs\photometric_stereo\matrix_accuracy\l2\harvest\lights_004\l2\height_map.png,outputs\photometric_stereo\matrix_accuracy\l2\harvest\lights_004\l2\mesh.vtk,outputs\photometric_stereo\matrix_accuracy\l2\harvest\lights_004\l2\mesh.png,not_applicable,0.03835709998384118,solver/model forward only,1 warm-up run(s) then 3 measured run(s); median reported,0.02966500003822148,0.02946910000173375,0.029933699988760054,"[0.029933699988760054,0.02966500003822148,0.02946910000173375]",0.02966500003822148,0.02966500003822148,0.02946910000173375,0.029933699988760054,0.0002332486640405357,0.000232299993513152,"[0.029933699988760054,0.02966500003822148,0.02946910000173375]",1,True,0.0,31.672317543372856,True,,,,,,,,,,,
harvest,l1,4,ok,33.99969949231913,27.514717159140325,74.8468543591202,91.09925223192342,222.087893500051,1.3992993999854662,1.4342903548896353,3,runtime_pass,,0.0,False,2.3273819489462753,-7.348315909497626,57342,cpu,NVIDIA GeForce RTX 3050 Ti Laptop GPU,4095.5,,"[91,7,43,48]","[""092.png"",""008.png"",""044.png"",""049.png""]","{""rank"":3,""condition_number"":2.833965459204653,""azimuth_deg"":[-5.088325733628592,94.50714618194205,-175.67097454722585,-83.21439821846897],""elevation_deg"":[53.385608365342904,65.32938701456722,52.7403837744209,63.7811457273587],""directions"":[[0.5940760859484805,-0.05289787063907527,0.80266768926249],[-0.03280080789384777,0.416110248921648,0.9087223821079103],[-0.6037003048687309,-0.04570002307851748,0.7959004019298045],[0.05220075848253117,-0.43870637444993144,0.8971130351471017]],""indices_zero_based"":[91,7,43,48],""cardinal_target_order"":[""right"",""front"",""left"",""back""],""cardinal_target_azimuth_deg"":[0.0,90.0,180.0,-90.0]}",per_channel_calibrated,"per-channel light-intensity correction, RGB mean",57342,0,42,outputs\photometric_stereo\matrix_accuracy\l1\harvest\lights_004\l1,outputs\photometric_stereo\matrix_accuracy\l1\harvest\lights_004\l1\normal_est.npy,outputs\photometric_stereo\matrix_accuracy\l1\harvest\lights_004\l1\normal_est_rgb.png,outputs\photometric_stereo\matrix_accuracy\l1\harvest\lights_004\l1\normal_gt_rgb.png,outputs\photometric_stereo\matrix_accuracy\l1\harvest\lights_004\l1\angular_error.npy,outputs\photometric_stereo\matrix_accuracy\l1\harvest\lights_004\l1\angular_error_heatmap.png,outputs\photometric_stereo\matrix_accuracy\l1\harvest\lights_004\l1\height_map.npy,outputs\photometric_stereo\matrix_accuracy\l1\harvest\lights_004\l1\height_map.png,outputs\photometric_stereo\matrix_accuracy\l1\harvest\lights_004\l1\mesh.vtk,outputs\photometric_stereo\matrix_accuracy\l1\harvest\lights_004\l1\mesh.png,not_applicable,230.64835350000067,solver/model forward only,1 warm-up run(s) then 3 measured run(s); median reported,222.087893500051,220.14320430002408,222.941803099995,"[222.087893500051,220.14320430002408,222.941803099995]",222.087893500051,222.087893500051,220.14320430002408,222.941803099995,1.4342903548896353,1.3992993999854662,"[222.087893500051,220.14320430002408,222.941803099995]",1,True,0.0,33.99969949231913,True,,,,,,,,,,,
harvest,ps_fcn,4,ok,20.312195214591014,13.079532705996996,49.931251413021464,60.53757008516056,0.11842640000395477,0.0020192500087432563,0.0021398619444774705,3,runtime_pass,,428.04052734375,False,-11.360122328781841,35.867669971498,57342,cuda,NVIDIA GeForce RTX 3050 Ti Laptop GPU,4095.5,,"[91,7,43,48]","[""092.png"",""008.png"",""044.png"",""049.png""]","{""rank"":3,""condition_number"":2.833965459204653,""azimuth_deg"":[-5.088325733628592,94.50714618194205,-175.67097454722585,-83.21439821846897],""elevation_deg"":[53.385608365342904,65.32938701456722,52.7403837744209,63.7811457273587],""directions"":[[0.5940760859484805,-0.05289787063907527,0.80266768926249],[-0.03280080789384777,0.416110248921648,0.9087223821079103],[-0.6037003048687309,-0.04570002307851748,0.7959004019298045],[0.05220075848253117,-0.43870637444993144,0.8971130351471017]],""indices_zero_based"":[91,7,43,48],""cardinal_target_order"":[""right"",""front"",""left"",""back""],""cardinal_target_azimuth_deg"":[0.0,90.0,180.0,-90.0]}",per_channel_calibrated,"per-channel light-intensity correction, upstream [0,1] PS-FCN input scale",57342,0,42,outputs\photometric_stereo\matrix_accuracy\ps_fcn\harvest\lights_004\ps_fcn,outputs\photometric_stereo\matrix_accuracy\ps_fcn\harvest\lights_004\ps_fcn\normal_est.npy,outputs\photometric_stereo\matrix_accuracy\ps_fcn\harvest\lights_004\ps_fcn\normal_est_rgb.png,outputs\photometric_stereo\matrix_accuracy\ps_fcn\harvest\lights_004\ps_fcn\normal_gt_rgb.png,outputs\photometric_stereo\matrix_accuracy\ps_fcn\harvest\lights_004\ps_fcn\angular_error.npy,outputs\photometric_stereo\matrix_accuracy\ps_fcn\harvest\lights_004\ps_fcn\angular_error_heatmap.png,outputs\photometric_stereo\matrix_accuracy\ps_fcn\harvest\lights_004\ps_fcn\height_map.npy,outputs\photometric_stereo\matrix_accuracy\ps_fcn\harvest\lights_004\ps_fcn\height_map.png,outputs\photometric_stereo\matrix_accuracy\ps_fcn\harvest\lights_004\ps_fcn\mesh.vtk,outputs\photometric_stereo\matrix_accuracy\ps_fcn\harvest\lights_004\ps_fcn\mesh.png,,0.12441979994764552,solver/model forward only,1 warm-up run(s) then 3 measured run(s); median reported,0.11842640000395477,0.11763390002306551,0.12167240004055202,"[0.12167240004055202,0.11763390002306551,0.11842640000395477]",0.11842640000395477,0.11842640000395477,0.11763390002306551,0.12167240004055202,0.0021398619444774705,0.0020192500087432563,"[0.12167240004055202,0.11763390002306551,0.11842640000395477]",1,True,0.0,20.312195214591014,True,,,,,,,,,,,
harvest,sdm_unips,4,ok,12.49545567886637,9.049279012070668,25.776142976983763,34.158868813867734,6.156859800044913,0.025010849960381165,0.025019334167192254,3,runtime_pass,,1381.9912109375,False,-19.176861864506485,60.547706489255845,57342,cuda,NVIDIA GeForce RTX 3050 Ti Laptop GPU,4095.5,,"[91,7,43,48]","[""092.png"",""008.png"",""044.png"",""049.png""]","{""rank"":3,""condition_number"":2.833965459204653,""azimuth_deg"":[-5.088325733628592,94.50714618194205,-175.67097454722585,-83.21439821846897],""elevation_deg"":[53.385608365342904,65.32938701456722,52.7403837744209,63.7811457273587],""directions"":[[0.5940760859484805,-0.05289787063907527,0.80266768926249],[-0.03280080789384777,0.416110248921648,0.9087223821079103],[-0.6037003048687309,-0.04570002307851748,0.7959004019298045],[0.05220075848253117,-0.43870637444993144,0.8971130351471017]],""indices_zero_based"":[91,7,43,48],""cardinal_target_order"":[""right"",""front"",""left"",""back""],""cardinal_target_azimuth_deg"":[0.0,90.0,180.0,-90.0]}",per_channel_calibrated,"raw RGB [0,1], upstream per-image normalization; calibrated directions ignored",57342,0,42,outputs\photometric_stereo\matrix_accuracy\sdm_unips\harvest\lights_004\sdm_unips,outputs\photometric_stereo\matrix_accuracy\sdm_unips\harvest\lights_004\sdm_unips\normal_est.npy,outputs\photometric_stereo\matrix_accuracy\sdm_unips\harvest\lights_004\sdm_unips\normal_est_rgb.png,outputs\photometric_stereo\matrix_accuracy\sdm_unips\harvest\lights_004\sdm_unips\normal_gt_rgb.png,outputs\photometric_stereo\matrix_accuracy\sdm_unips\harvest\lights_004\sdm_unips\angular_error.npy,outputs\photometric_stereo\matrix_accuracy\sdm_unips\harvest\lights_004\sdm_unips\angular_error_heatmap.png,outputs\photometric_stereo\matrix_accuracy\sdm_unips\harvest\lights_004\sdm_unips\height_map.npy,outputs\photometric_stereo\matrix_accuracy\sdm_unips\harvest\lights_004\sdm_unips\height_map.png,outputs\photometric_stereo\matrix_accuracy\sdm_unips\harvest\lights_004\sdm_unips\mesh.vtk,outputs\photometric_stereo\matrix_accuracy\sdm_unips\harvest\lights_004\sdm_unips\mesh.png,,6.715228800021578,solver/model forward only,1 warm-up run(s) then 3 measured run(s); median reported,6.156859800044913,6.132977400033269,6.182999099954031,"[6.132977400033269,6.156859800044913,6.182999099954031]",6.361667799996212,6.361667799996212,6.319781600032002,6.3820497000124305,0.0317468945223666,0.031134049990214407,"[6.319781600032002,6.361667799996212,6.3820497000124305]",1,True,0.0,12.49545567886637,True,,,,,,,,,,,
pot1,l2,4,ok,9.712774369354975,6.894047661309347,17.462651504144507,28.63700137331513,0.027230000006966293,0.0029724000196438283,0.0029881030565223625,3,runtime_pass,,0.0,False,0.0,0.0,57721,cpu,NVIDIA GeForce RTX 3050 Ti Laptop GPU,4095.5,,"[91,55,43,48]","[""092.png"",""056.png"",""044.png"",""049.png""]","{""rank"":3,""condition_number"":2.7684125676378395,""azimuth_deg"":[-3.798961534701169,85.8369947986284,-177.3517244403712,-83.71332730752032],""elevation_deg"":[52.75632172730442,64.37070752205781,52.073216510088876,64.05863916381685],""directions"":[[0.6038763194544398,-0.0400984275709936,0.7960687827747632],[0.031400400671668875,0.43140550476936157,0.9016115046361992],[-0.613997544014736,-0.0283998864006816,0.7887968448189312],[0.04790224930292527,-0.43482041747206485,0.8992422249100293]],""indices_zero_based"":[91,55,43,48],""cardinal_target_order"":[""right"",""front"",""left"",""back""],""cardinal_target_azimuth_deg"":[0.0,90.0,180.0,-90.0]}",per_channel_calibrated,"per-channel light-intensity correction, RGB mean",57721,0,42,outputs\photometric_stereo\matrix_accuracy\l2\pot1\lights_004\l2,outputs\photometric_stereo\matrix_accuracy\l2\pot1\lights_004\l2\normal_est.npy,outputs\photometric_stereo\matrix_accuracy\l2\pot1\lights_004\l2\normal_est_rgb.png,outputs\photometric_stereo\matrix_accuracy\l2\pot1\lights_004\l2\normal_gt_rgb.png,outputs\photometric_stereo\matrix_accuracy\l2\pot1\lights_004\l2\angular_error.npy,outputs\photometric_stereo\matrix_accuracy\l2\pot1\lights_004\l2\angular_error_heatmap.png,outputs\photometric_stereo\matrix_accuracy\l2\pot1\lights_004\l2\height_map.npy,outputs\photometric_stereo\matrix_accuracy\l2\pot1\lights_004\l2\height_map.png,outputs\photometric_stereo\matrix_accuracy\l2\pot1\lights_004\l2\mesh.vtk,outputs\photometric_stereo\matrix_accuracy\l2\pot1\lights_004\l2\mesh.png,not_applicable,0.03428410005290061,solver/model forward only,1 warm-up run(s) then 3 measured run(s); median reported,0.027230000006966293,0.024787499976810068,0.030732300016097724,"[0.024787499976810068,0.030732300016097724,0.027230000006966293]",0.027230000006966293,0.027230000006966293,0.024787499976810068,0.030732300016097724,0.0029881030565223625,0.0029724000196438283,"[0.024787499976810068,0.030732300016097724,0.027230000006966293]",1,True,0.0,9.712774369354975,True,,,,,,,,,,,
pot1,l1,4,ok,10.72317510596056,7.312020171409333,19.510894373010316,31.126183002025105,468.142720200005,7.194830600026762,7.196522846954685,3,runtime_pass,screen_locked_e_core_throttle,0.0,False,1.010400736605586,-10.402802517409727,57721,cpu,NVIDIA GeForce RTX 3050 Ti Laptop GPU,4095.5,,"[91,55,43,48]","[""092.png"",""056.png"",""044.png"",""049.png""]","{""rank"":3,""condition_number"":2.7684125676378395,""azimuth_deg"":[-3.798961534701169,85.8369947986284,-177.3517244403712,-83.71332730752032],""elevation_deg"":[52.75632172730442,64.37070752205781,52.073216510088876,64.05863916381685],""directions"":[[0.6038763194544398,-0.0400984275709936,0.7960687827747632],[0.031400400671668875,0.43140550476936157,0.9016115046361992],[-0.613997544014736,-0.0283998864006816,0.7887968448189312],[0.04790224930292527,-0.43482041747206485,0.8992422249100293]],""indices_zero_based"":[91,55,43,48],""cardinal_target_order"":[""right"",""front"",""left"",""back""],""cardinal_target_azimuth_deg"":[0.0,90.0,180.0,-90.0]}",per_channel_calibrated,"per-channel light-intensity correction, RGB mean",57721,0,42,outputs\photometric_stereo\matrix_accuracy\l1\pot1\lights_004\l1,outputs\photometric_stereo\matrix_accuracy\l1\pot1\lights_004\l1\normal_est.npy,outputs\photometric_stereo\matrix_accuracy\l1\pot1\lights_004\l1\normal_est_rgb.png,outputs\photometric_stereo\matrix_accuracy\l1\pot1\lights_004\l1\normal_gt_rgb.png,outputs\photometric_stereo\matrix_accuracy\l1\pot1\lights_004\l1\angular_error.npy,outputs\photometric_stereo\matrix_accuracy\l1\pot1\lights_004\l1\angular_error_heatmap.png,outputs\photometric_stereo\matrix_accuracy\l1\pot1\lights_004\l1\height_map.npy,outputs\photometric_stereo\matrix_accuracy\l1\pot1\lights_004\l1\height_map.png,outputs\photometric_stereo\matrix_accuracy\l1\pot1\lights_004\l1\mesh.vtk,outputs\photometric_stereo\matrix_accuracy\l1\pot1\lights_004\l1\mesh.png,not_applicable,100.75695229996927,solver/model forward only,1 warm-up run(s) then 3 measured run(s); median reported,468.142720200005,460.6775912999874,475.0672525000409,"[460.6775912999874,475.0672525000409,468.142720200005]",468.142720200005,468.142720200005,460.6775912999874,475.0672525000409,7.196522846954685,7.194830600026762,"[460.6775912999874,475.0672525000409,468.142720200005]",1,True,0.0,10.72317510596056,True,,,,,,,,,,,"Runtime-pass median 468 s (runs 461/475/468) vs 101 s single run in pass 1 (x4.65), while ball and harvest L1 ratios were 0.56-1.04. Screen was locked (LockApp running); L1 is single-threaded (one thread held 10,334 CPU-s of 76) on a hybrid i7-12700H, so Windows moved it off the P-cores. AC power, 100% battery, Balanced plan, no thermal throttle."
pot1,ps_fcn,4,ok,9.591705629095154,7.01245774599504,19.259919694647195,25.60717726182762,0.12314640003023669,0.0018409499898552895,0.0018412425618060022,3,runtime_pass,,428.04052734375,False,-0.12106874025982073,1.2464897840292455,57721,cuda,NVIDIA GeForce RTX 3050 Ti Laptop GPU,4095.5,,"[91,55,43,48]","[""092.png"",""056.png"",""044.png"",""049.png""]","{""rank"":3,""condition_number"":2.7684125676378395,""azimuth_deg"":[-3.798961534701169,85.8369947986284,-177.3517244403712,-83.71332730752032],""elevation_deg"":[52.75632172730442,64.37070752205781,52.073216510088876,64.05863916381685],""directions"":[[0.6038763194544398,-0.0400984275709936,0.7960687827747632],[0.031400400671668875,0.43140550476936157,0.9016115046361992],[-0.613997544014736,-0.0283998864006816,0.7887968448189312],[0.04790224930292527,-0.43482041747206485,0.8992422249100293]],""indices_zero_based"":[91,55,43,48],""cardinal_target_order"":[""right"",""front"",""left"",""back""],""cardinal_target_azimuth_deg"":[0.0,90.0,180.0,-90.0]}",per_channel_calibrated,"per-channel light-intensity correction, upstream [0,1] PS-FCN input scale",57721,0,42,outputs\photometric_stereo\matrix_accuracy\ps_fcn\pot1\lights_004\ps_fcn,outputs\photometric_stereo\matrix_accuracy\ps_fcn\pot1\lights_004\ps_fcn\normal_est.npy,outputs\photometric_stereo\matrix_accuracy\ps_fcn\pot1\lights_004\ps_fcn\normal_est_rgb.png,outputs\photometric_stereo\matrix_accuracy\ps_fcn\pot1\lights_004\ps_fcn\normal_gt_rgb.png,outputs\photometric_stereo\matrix_accuracy\ps_fcn\pot1\lights_004\ps_fcn\angular_error.npy,outputs\photometric_stereo\matrix_accuracy\ps_fcn\pot1\lights_004\ps_fcn\angular_error_heatmap.png,outputs\photometric_stereo\matrix_accuracy\ps_fcn\pot1\lights_004\ps_fcn\height_map.npy,outputs\photometric_stereo\matrix_accuracy\ps_fcn\pot1\lights_004\ps_fcn\height_map.png,outputs\photometric_stereo\matrix_accuracy\ps_fcn\pot1\lights_004\ps_fcn\mesh.vtk,outputs\photometric_stereo\matrix_accuracy\ps_fcn\pot1\lights_004\ps_fcn\mesh.png,,0.13436689996160567,solver/model forward only,1 warm-up run(s) then 3 measured run(s); median reported,0.12314640003023669,0.12136230000760406,0.12504419998731464,"[0.12314640003023669,0.12504419998731464,0.12136230000760406]",0.12314640003023669,0.12314640003023669,0.12136230000760406,0.12504419998731464,0.0018412425618060022,0.0018409499898552895,"[0.12314640003023669,0.12504419998731464,0.12136230000760406]",1,True,0.0,9.591705629095154,True,,,,,,,,,,,
pot1,sdm_unips,4,ok,4.96590735744904,2.9868437243086925,9.94585875688542,15.401484449072228,5.239787200000137,0.0758203000004869,0.07933590703314511,3,runtime_pass,,1370.69873046875,False,-4.746867011905935,48.872411026893595,57721,cuda,NVIDIA GeForce RTX 3050 Ti Laptop GPU,4095.5,,"[91,55,43,48]","[""092.png"",""056.png"",""044.png"",""049.png""]","{""rank"":3,""condition_number"":2.7684125676378395,""azimuth_deg"":[-3.798961534701169,85.8369947986284,-177.3517244403712,-83.71332730752032],""elevation_deg"":[52.75632172730442,64.37070752205781,52.073216510088876,64.05863916381685],""directions"":[[0.6038763194544398,-0.0400984275709936,0.7960687827747632],[0.031400400671668875,0.43140550476936157,0.9016115046361992],[-0.613997544014736,-0.0283998864006816,0.7887968448189312],[0.04790224930292527,-0.43482041747206485,0.8992422249100293]],""indices_zero_based"":[91,55,43,48],""cardinal_target_order"":[""right"",""front"",""left"",""back""],""cardinal_target_azimuth_deg"":[0.0,90.0,180.0,-90.0]}",per_channel_calibrated,"raw RGB [0,1], upstream per-image normalization; calibrated directions ignored",57721,0,42,outputs\photometric_stereo\matrix_accuracy\sdm_unips\pot1\lights_004\sdm_unips,outputs\photometric_stereo\matrix_accuracy\sdm_unips\pot1\lights_004\sdm_unips\normal_est.npy,outputs\photometric_stereo\matrix_accuracy\sdm_unips\pot1\lights_004\sdm_unips\normal_est_rgb.png,outputs\photometric_stereo\matrix_accuracy\sdm_unips\pot1\lights_004\sdm_unips\normal_gt_rgb.png,outputs\photometric_stereo\matrix_accuracy\sdm_unips\pot1\lights_004\sdm_unips\angular_error.npy,outputs\photometric_stereo\matrix_accuracy\sdm_unips\pot1\lights_004\sdm_unips\angular_error_heatmap.png,outputs\photometric_stereo\matrix_accuracy\sdm_unips\pot1\lights_004\sdm_unips\height_map.npy,outputs\photometric_stereo\matrix_accuracy\sdm_unips\pot1\lights_004\sdm_unips\height_map.png,outputs\photometric_stereo\matrix_accuracy\sdm_unips\pot1\lights_004\sdm_unips\mesh.vtk,outputs\photometric_stereo\matrix_accuracy\sdm_unips\pot1\lights_004\sdm_unips\mesh.png,,5.839477600005921,solver/model forward only,1 warm-up run(s) then 3 measured run(s); median reported,5.239787200000137,5.2044194000191055,5.356060000020079,"[5.2044194000191055,5.239787200000137,5.356060000020079]",5.477821199980099,5.477821199980099,5.447772499988787,5.591641600010917,0.07589062939028422,0.07193455001106486,"[5.447772499988787,5.477821199980099,5.591641600010917]",1,True,0.0,4.96590735744904,True,,,,,,,,,,,
pot2,l2,4,ok,15.724721922834279,12.46694686503102,31.538251381853872,35.75546578785904,,,,,not_measured,,0.0,False,0.0,0.0,35205,cpu,NVIDIA GeForce RTX 3050 Ti Laptop GPU,4095.5,,"[91,7,43,48]","[""092.png"",""008.png"",""044.png"",""049.png""]","{""rank"":3,""condition_number"":2.833965459204653,""azimuth_deg"":[-5.088325733628592,94.50714618194205,-175.67097454722585,-83.21439821846897],""elevation_deg"":[53.385608365342904,65.32938701456722,52.7403837744209,63.7811457273587],""directions"":[[0.5940760859484805,-0.05289787063907527,0.80266768926249],[-0.03280080789384777,0.416110248921648,0.9087223821079103],[-0.6037003048687309,-0.04570002307851748,0.7959004019298045],[0.05220075848253117,-0.43870637444993144,0.8971130351471017]],""indices_zero_based"":[91,7,43,48],""cardinal_target_order"":[""right"",""front"",""left"",""back""],""cardinal_target_azimuth_deg"":[0.0,90.0,180.0,-90.0]}",per_channel_calibrated,"per-channel light-intensity correction, RGB mean",35278,73,42,outputs\photometric_stereo\matrix_accuracy\l2\pot2\lights_004\l2,outputs\photometric_stereo\matrix_accuracy\l2\pot2\lights_004\l2\normal_est.npy,outputs\photometric_stereo\matrix_accuracy\l2\pot2\lights_004\l2\normal_est_rgb.png,outputs\photometric_stereo\matrix_accuracy\l2\pot2\lights_004\l2\normal_gt_rgb.png,outputs\photometric_stereo\matrix_accuracy\l2\pot2\lights_004\l2\angular_error.npy,outputs\photometric_stereo\matrix_accuracy\l2\pot2\lights_004\l2\angular_error_heatmap.png,outputs\photometric_stereo\matrix_accuracy\l2\pot2\lights_004\l2\height_map.npy,outputs\photometric_stereo\matrix_accuracy\l2\pot2\lights_004\l2\height_map.png,outputs\photometric_stereo\matrix_accuracy\l2\pot2\lights_004\l2\mesh.vtk,outputs\photometric_stereo\matrix_accuracy\l2\pot2\lights_004\l2\mesh.png,not_applicable,0.04076639999402687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
